Gene_Name,test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
UNKNOWN,XLOC_024645,XLOC_024645,"NM_001039951,NM_026112",chr7:12478304-12496235,MockIFN,T1L-IFN,OK,3.58509,2.49268,-0.524312,-2.33458,0.00085,0.00275623,yes
UNKNOWN,XLOC_028356,XLOC_028356,"NM_001039965,NM_001039967,NM_181274",chr8:69705136-69716902,MockIFN,T1L-IFN,OK,7.20717,3.43341,-1.06979,-5.16656,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_023358,XLOC_023358,"NM_001040106,NM_177762",chr6:86848406-87003764,MockIFN,T1L-IFN,OK,6.15551,2.9945,-1.03956,-5.05068,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_025368,XLOC_025368,"NM_001040111,NM_001040112,NM_027180,NM_198096",chr7:101348068-101412586,MockIFN,T1L-IFN,OK,7.69043,5.42509,-0.503417,-2.53394,0.00015,0.000579177,yes
UNKNOWN,XLOC_026945,XLOC_026945,"NM_001040131,NM_013507",chr7:111067984-111123830,MockIFN,T1L-IFN,OK,184.803,137.929,-0.422057,-2.19234,0.00215,0.00641984,yes
UNKNOWN,XLOC_010236,XLOC_010236,"NM_001040187,NM_152806,NM_199079,NM_199080",chr15:79516407-79546741,MockIFN,T1L-IFN,OK,144.574,35.7984,-2.01384,-9.1582,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_009270,XLOC_009270,"NM_001040395,NM_001085410,NM_001286253,NM_001286255",chr15:9071259-9110496,MockIFN,T1L-IFN,OK,36.9472,48.2305,0.384481,1.99056,0.0054,0.0141662,yes
UNKNOWN,XLOC_010906,XLOC_010906,"NM_001040397,NM_001177871",chr16:57301998-57606867,MockIFN,T1L-IFN,OK,13.2492,22.1221,0.739577,1.90857,0.0071,0.0180726,yes
UNKNOWN,XLOC_030110,XLOC_030110,"NM_001040426,NM_172444",chr9:59966930-60511035,MockIFN,T1L-IFN,OK,0.268171,0.393925,0.55477,1.87792,0.008,0.0201179,yes
UNKNOWN,XLOC_003678,XLOC_003678,"NM_001040686,NM_182996",chr11:58307059-58314613,MockIFN,T1L-IFN,OK,4.76644,8.52335,0.83851,3.81472,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_021622,XLOC_021622,"NM_001040691,NM_011677",chr5:114130434-114139321,MockIFN,T1L-IFN,OK,47.2062,10.5128,-2.16682,-10.7233,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_001526,XLOC_001526,"NM_001042485,NM_020588",chr1:134346091-134362015,MockIFN,T1L-IFN,OK,31.6565,47.356,0.581044,3.02487,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_021714,XLOC_021714,"NM_001042489,NM_028752",chr5:122209728-122264460,MockIFN,T1L-IFN,OK,2.16496,3.37672,0.641284,1.70716,0.01565,0.0363036,yes
UNKNOWN,XLOC_018165,XLOC_018165,"NM_001042504,NM_001286942,NM_001287048,NM_011098",chr3:129199877-129219594,MockIFN,T1L-IFN,OK,4.56162,2.81823,-0.694755,-2.67639,0.0002,0.000754234,yes
UNKNOWN,XLOC_002365,XLOC_002365,"NM_001042513,NM_001042514,NM_001042523,NM_015762",chr10:82833950-82897724,MockIFN,T1L-IFN,OK,63.8888,45.3653,-0.493974,-2.57106,0.00025,0.000924854,yes
UNKNOWN,XLOC_026612,XLOC_026612,"NM_001042527,NM_007550",chr7:80454992-80535122,MockIFN,T1L-IFN,OK,7.79462,3.80885,-1.03312,-5.15117,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_005185,XLOC_005185,"NM_001042541,NM_009648",chr11:88830791-88881395,MockIFN,T1L-IFN,OK,29.4196,8.88191,-1.72783,-8.88913,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_002637,XLOC_002637,"NM_001042580,NM_001282966,NM_007653",chr10:128908918-128912818,MockIFN,T1L-IFN,OK,777.616,996.485,0.357791,1.89005,0.00655,0.0168273,yes
UNKNOWN,XLOC_001993,XLOC_001993,"NM_001042593,NM_001145209,NM_019702",chr10:21295978-21368889,MockIFN,T1L-IFN,OK,29.271,39.4747,0.431454,2.23602,0.0017,0.00519114,yes
UNKNOWN,XLOC_013386,XLOC_013386,"NM_001042605,NM_010545",chr18:60803848-60812652,MockIFN,T1L-IFN,OK,8.75034,17.0097,0.958947,4.31786,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_009237,XLOC_009237,"NM_001042613,NM_001042614,NM_009155",chr15:3270766-3280508,MockIFN,T1L-IFN,OK,2.38208,0.906476,-1.39388,-4.69211,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_022177,XLOC_022177,"NM_001042615,NM_030127",chr5:35652025-35679780,MockIFN,T1L-IFN,OK,10.8817,6.08754,-0.837972,-3.88046,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_022238,XLOC_022238,"NM_001042620,NM_007839",chr5:52150202-52190546,MockIFN,T1L-IFN,OK,102.698,49.8467,-1.04284,-5.50819,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_024315,XLOC_024315,"NM_001042623,NM_001271579,NM_007905",chr6:122317730-122340227,MockIFN,T1L-IFN,OK,19.0039,13.6855,-0.473641,-2.41276,0.0007,0.00230871,yes
UNKNOWN,XLOC_015634,XLOC_015634,"NM_001042652,NM_133851",chr2:119609531-119650160,MockIFN,T1L-IFN,OK,21.0506,32.3075,0.618007,2.89689,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_001197,XLOC_001197,"NM_001042659,NM_022721",chr1:64730557-64737750,MockIFN,T1L-IFN,OK,0.346299,0.676977,0.967089,3.17791,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_017104,XLOC_017104,"NM_001042672,NM_001291050,NM_001291051,NM_001291052,NM_027096,NM_028802",chr2:132529015-132578250,MockIFN,T1L-IFN,OK,6.81827,17.42,1.35327,6.90887,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_007856,XLOC_007856,"NM_001042673,NM_001282942,NM_007985",chr13:62964892-63431745,MockIFN,T1L-IFN,OK,3.77395,2.23925,-0.753063,-2.24204,0.00195,0.00587732,yes
UNKNOWN,XLOC_006736,XLOC_006736,"NM_001042699,NM_172500",chr12:104925293-105010598,MockIFN,T1L-IFN,OK,15.3061,10.0256,-0.610422,-3.0627,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_028915,XLOC_028915,"NM_001042707,NM_001042708,NM_001042709,NM_001277321,NM_001277322,NM_010561",chr9:21367870-21411720,MockIFN,T1L-IFN,OK,32.3517,86.562,1.41989,7.30343,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_010509,XLOC_010509,"NM_001042727,NM_011244",chr15:102234937-102257522,MockIFN,T1L-IFN,OK,16.7049,24.1085,0.529271,2.67949,0.00015,0.000579177,yes
UNKNOWN,XLOC_020533,XLOC_020533,"NM_001042743,NM_008641",chr4:116306759-116464278,MockIFN,T1L-IFN,OK,34.1058,22.4092,-0.605926,-3.20967,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_030357,XLOC_030357,"NM_001042779,NM_001291537,NM_001291538,NM_001291539,NM_009153",chr9:107597673-107609255,MockIFN,T1L-IFN,OK,6.52171,8.95908,0.458101,2.2525,0.0016,0.00490875,yes
UNKNOWN,XLOC_006179,XLOC_006179,"NM_001043335,NM_001043336,NM_001286346,NM_001286347",chr12:108371152-108702306,MockIFN,T1L-IFN,OK,28.5307,15.433,-0.886499,-4.55526,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_005407,XLOC_005407,"NM_001044383,NM_011551",chr11:102304559-102319356,MockIFN,T1L-IFN,OK,48.4883,16.5169,-1.55369,-8.14713,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_030601,XLOC_030601,"NM_001044384,NM_001294280,NM_011593",chrX:20848542-20920918,MockIFN,T1L-IFN,OK,205.416,125.865,-0.706673,-3.29357,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_029319,XLOC_029319,"NM_001044389,NM_011802",chr9:65294259-65345616,MockIFN,T1L-IFN,OK,25.7828,17.4634,-0.562077,-2.80114,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_021845,XLOC_021845,"NM_001044703,NM_001044704,NM_001044705,NM_011757",chr5:138116904-138135598,MockIFN,T1L-IFN,OK,7.09608,2.7294,-1.37844,-5.921,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_009520,XLOC_009520,"NM_001044718,NM_011759",chr15:75616683-75629804,MockIFN,T1L-IFN,OK,6.50583,2.01827,-1.68862,-7.29108,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_022785,XLOC_022785,"NM_001044747,NM_001163797,NM_013844",chr5:138603651-138619743,MockIFN,T1L-IFN,OK,5.99316,11.0437,0.88184,4.51891,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_001771,XLOC_001771,"NM_001045481,NM_001302649,NM_001302650,NM_001302651,NM_008328",chr1:173747289-173983909,MockIFN,T1L-IFN,OK,229.777,92.047,-1.31979,-3.73803,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_022826,XLOC_022826,"NM_001045482,NM_021326",chr5:143172185-143180775,MockIFN,T1L-IFN,OK,4.72884,2.46778,-0.938273,-4.33575,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_027153,XLOC_027153,"NM_001045483,NM_027115",chr7:138835817-138846267,MockIFN,T1L-IFN,OK,2.46618,3.43899,0.479707,1.7135,0.0143,0.0335842,yes
UNKNOWN,XLOC_027601,XLOC_027601,"NM_001045484,NM_008578",chr8:70152777-70167488,MockIFN,T1L-IFN,OK,0.68401,2.17365,1.66803,3.33207,0.0001,0.000397895,yes
UNKNOWN,XLOC_026591,XLOC_026591,"NM_001045489,NM_008594",chr7:79133767-79149060,MockIFN,T1L-IFN,OK,120.036,151.301,0.333959,1.77167,0.01225,0.0293179,yes
UNKNOWN,XLOC_028355,XLOC_028355,"NM_001045553,NM_172754",chr8:69610653-69625548,MockIFN,T1L-IFN,OK,4.20803,2.72394,-0.627448,-2.77385,0.0002,0.000754234,yes
UNKNOWN,XLOC_009592,XLOC_009592,"NM_001045558,NM_008837",chr15:79229172-79249466,MockIFN,T1L-IFN,OK,2.00237,3.87574,0.952763,3.34702,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_003844,XLOC_003844,"NM_001045959,NM_001045964,NM_016713,NM_176893",chr11:70562688-70614482,MockIFN,T1L-IFN,OK,17.8401,13.0566,-0.450345,-2.32259,0.0013,0.00406861,yes
UNKNOWN,XLOC_027858,XLOC_027858,"NM_001047435,NM_001047436,NM_001286344,NM_001286345,NM_019695",chr8:105701147-105703519,MockIFN,T1L-IFN,OK,2.56354,1.38704,-0.886127,-2.41302,0.00055,0.00186104,yes
UNKNOWN,XLOC_024462,XLOC_024462,"NM_001048054,NM_130447",chr6:134715467-134792628,MockIFN,T1L-IFN,OK,3.27461,22.4107,2.77479,13.8782,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_004365,XLOC_004365,"NM_001048057,NM_001048058,NM_023372",chr11:114344525-114757886,MockIFN,T1L-IFN,OK,2329.8,2996.34,0.362992,1.90827,0.008,0.0201179,yes
UNKNOWN,XLOC_007195,XLOC_007195,"NM_001048060,NM_198004",chr13:58157648-58164693,MockIFN,T1L-IFN,OK,11.8025,5.36042,-1.13868,-4.87516,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_004739,XLOC_004739,"NM_001048061,NM_010448",chr11:51584756-51606890,MockIFN,T1L-IFN,OK,324.089,194.633,-0.735635,-3.83122,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_015547,XLOC_015547,"NM_001048139,NM_001048141,NM_001048142,NM_001285416,NM_001285417,NM_001285418,NM_001285419,NM_001285420,NM_001285421,NM_001285422,NM_007540",chr2:109674699-109727043,MockIFN,T1L-IFN,OK,5.38261,7.96065,0.56458,2.81542,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_027925,XLOC_027925,"NM_001048143,NM_001048145,NM_001286494,NM_029139,NM_173015",chr8:113635585-113655533,MockIFN,T1L-IFN,OK,3.78437,1.74107,-1.12008,-5.00653,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_020597,XLOC_020597,"NM_001048168,NM_001277095,NM_008692",chr4:120757434-120831579,MockIFN,T1L-IFN,OK,37.3883,17.4383,-1.10033,-5.57256,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_014171,XLOC_014171,"NM_001048177,NM_008413",chr19:29251802-29313080,MockIFN,T1L-IFN,OK,10.518,6.61059,-0.670003,-3.44159,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_031163,XLOC_031163,"NM_001048208,NM_012005",chrX:12675350-12762120,MockIFN,T1L-IFN,OK,12.4967,7.64251,-0.709428,-2.77171,0.00015,0.000579177,yes
UNKNOWN,XLOC_010536,XLOC_010536,"NM_001076789,NM_001110216,NM_007626",chr15:103191545-103239930,MockIFN,T1L-IFN,OK,29.4059,10.6619,-1.46365,-7.74293,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_007028,XLOC_007028,"NM_001076790,NM_001300892",chr13:33658864-33671585,MockIFN,T1L-IFN,OK,1.22841,2.11163,0.781569,2.62994,0.0004,0.00141085,yes
UNKNOWN,XLOC_022428,XLOC_022428,"NM_001077265,NM_001077266,NM_001077267,NM_007516",chr5:99955934-99978986,MockIFN,T1L-IFN,OK,32.4287,21.0315,-0.624719,-3.30273,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_022565,XLOC_022565,"NM_001077359,NM_001077360,NM_019834",chr5:114727405-114773509,MockIFN,T1L-IFN,OK,12.883,10.1221,-0.34795,-1.76203,0.0123,0.0294237,yes
UNKNOWN,XLOC_031581,XLOC_031581,"NM_001077364,NM_010286",chrX:140539528-140600522,MockIFN,T1L-IFN,OK,21.1649,14.6724,-0.528574,-2.6281,0.00015,0.000579177,yes
UNKNOWN,XLOC_000227,XLOC_000227,"NM_001077403,NM_001077404,NM_001077405,NM_001077406,NM_001077407,NM_010939",chr1:62703316-62818692,MockIFN,T1L-IFN,OK,25.0666,8.29466,-1.59551,-8.16906,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_019956,XLOC_019956,"NM_001077508,NM_001077509,NM_011612",chr4:150914689-150946102,MockIFN,T1L-IFN,OK,4.21832,9.28961,1.13895,5.11913,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_005199,XLOC_005199,"NM_001077529,NM_008705",chr11:93949813-93956256,MockIFN,T1L-IFN,OK,899.836,1196.58,0.411182,2.01112,0.00425,0.0115432,yes
UNKNOWN,XLOC_029312,XLOC_029312,"NM_001077631,NM_175153",chr9:64960831-64986981,MockIFN,T1L-IFN,OK,13.5773,6.38934,-1.08746,-5.36645,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_005151,XLOC_005151,"NM_001077636,NM_027388",chr11:84876312-84916356,MockIFN,T1L-IFN,OK,14.7254,3.2677,-2.17197,-5.97189,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_002967,XLOC_002967,"NM_001077638,NM_133182",chr10:76207221-76237865,MockIFN,T1L-IFN,OK,11.8236,18.5357,0.648635,3.13084,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_004548,XLOC_004548,"NM_001077661,NM_178623",chr11:5712526-5784770,MockIFN,T1L-IFN,OK,6.80352,3.14154,-1.11481,-4.22746,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_017754,XLOC_017754,"NM_001077687,NM_001077688,NM_030695",chr3:86224223-86782694,MockIFN,T1L-IFN,OK,5.74168,3.77556,-0.604782,-3.09004,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_023337,XLOC_023337,"NM_001077694,NM_021469",chr6:84008386-84211059,MockIFN,T1L-IFN,OK,2.88321,1.51429,-0.92903,-4.35353,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_000983,XLOC_000983,"NM_001077695,NM_001302702,NM_008678",chr1:13139104-13374083,MockIFN,T1L-IFN,OK,9.15138,5.09941,-0.843658,-4.35327,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_024338,XLOC_024338,"NM_001077705,NM_013545",chr6:124720706-124738709,MockIFN,T1L-IFN,OK,8.55307,6.74172,-0.343326,-1.65505,0.0169,0.0388026,yes
UNKNOWN,XLOC_001960,XLOC_001960,"NM_001077707,NM_001284354,NM_172937",chr10:11149429-11215273,MockIFN,T1L-IFN,OK,4.63992,1.61538,-1.52223,-7.43585,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012655,XLOC_012655,"NM_001077709,NM_008202",chr17:34028265-34031690,MockIFN,T1L-IFN,OK,86.6887,58.844,-0.558948,-2.9557,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_030668,XLOC_030668,"NM_001077712,NM_001290713,NM_021465",chrX:42149313-42277294,MockIFN,T1L-IFN,OK,19.1424,24.0848,0.331346,1.77413,0.01225,0.0293179,yes
UNKNOWN,XLOC_004088,XLOC_004088,"NM_001078167,NM_173374",chr11:88047317-88053757,MockIFN,T1L-IFN,OK,87.1908,18.3328,-2.24975,-11.8066,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_018087,XLOC_018087,"NM_001078646,NM_025723",chr3:108939060-108960776,MockIFN,T1L-IFN,OK,1.21341,0.309459,-1.97125,-3.08861,0.0002,0.000754234,yes
UNKNOWN,XLOC_030661,XLOC_030661,"NM_001079513,NM_020256",chrX:38189792-38252481,MockIFN,T1L-IFN,OK,3.2986,1.35498,-1.28358,-5.65988,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_002676,XLOC_002676,"NM_001079686,NM_022027",chr10:5020195-5209582,MockIFN,T1L-IFN,OK,1.43723,2.71885,0.919707,4.55985,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_006022,XLOC_006022,"NM_001079694,NM_001079695,NM_009159",chr12:80945503-80950507,MockIFN,T1L-IFN,OK,130.976,51.0479,-1.35938,-7.09331,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_011049,XLOC_011049,"NM_001079814,NM_028720",chr16:5013899-5049919,MockIFN,T1L-IFN,OK,34.0181,27.0666,-0.32979,-1.69719,0.0161,0.0371769,yes
UNKNOWN,XLOC_008623,XLOC_008623,"NM_001079844,NM_011821",chr14:116925150-117979529,MockIFN,T1L-IFN,OK,1.81378,3.05173,0.750629,2.89164,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_023155,XLOC_023155,"NM_001079901,NM_001079902,NM_001079903,NM_001079904,NM_001079905,NM_175099",chr6:48593882-48599082,MockIFN,T1L-IFN,OK,17.5058,27.3167,0.64195,3.21091,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_027439,XLOC_027439,"NM_001079908,NM_001079909,NM_010206",chr8:25518640-25575718,MockIFN,T1L-IFN,OK,30.8209,22.5935,-0.447999,-2.29985,0.0007,0.00230871,yes
UNKNOWN,XLOC_005289,XLOC_005289,"NM_001080118,NM_013634,NM_134027",chr11:98152152-98193366,MockIFN,T1L-IFN,OK,15.4794,23.346,0.592823,2.77084,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_000194,XLOC_000194,"NM_001080126,NM_001277926,NM_009812",chr1:58795223-58847503,MockIFN,T1L-IFN,OK,11.5028,5.5747,-1.04502,-5.16591,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_003132,XLOC_003132,"NM_001080129,NM_001080130,NM_001080131,NM_001080132,NM_001283048,NM_011605",chr10:91147570-91171619,MockIFN,T1L-IFN,OK,87.9633,39.6787,-1.14854,-6.07454,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_006982,XLOC_006982,"NM_001080381,NM_001286100,NM_001286101,NM_029679,NM_178658",chr13:24582188-24733806,MockIFN,T1L-IFN,OK,0.0479596,0.268636,2.48576,3.53683,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_019234,XLOC_019234,"NM_001080384,NM_001080385,NM_001080386,NM_001290470,NM_016760",chr4:44003802-44032851,MockIFN,T1L-IFN,OK,165.46,211.782,0.3561,1.8709,0.0073,0.0185188,yes
UNKNOWN,XLOC_019788,XLOC_019788,"NM_001080387,NM_001284195,NM_001284196,NM_010178",chr4:135856070-135869899,MockIFN,T1L-IFN,OK,88.6599,71.0747,-0.318947,-1.68708,0.0161,0.0371769,yes
UNKNOWN,XLOC_024470,XLOC_024470,"NM_001080552,NM_001080553,NM_010352",chr6:135237329-135341733,MockIFN,T1L-IFN,OK,0.902781,4.17611,2.20971,3.8969,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_023597,XLOC_023597,"NM_001080557,NM_009496",chr6:125215580-125222306,MockIFN,T1L-IFN,OK,1.46749,0.32528,-2.17359,-5.53555,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_024068,XLOC_024068,"NM_001080742,NM_016872",chr6:72368048-72380468,MockIFN,T1L-IFN,OK,11.9156,5.64628,-1.07748,-4.94798,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_021233,XLOC_021233,"NM_001080743,NM_019497",chr5:34660378-34755303,MockIFN,T1L-IFN,OK,0.910591,1.29726,0.510595,1.89845,0.0083,0.0207844,yes
UNKNOWN,XLOC_012454,XLOC_012454,"NM_001080773,NM_001286662,NM_011062",chr17:24073679-24150922,MockIFN,T1L-IFN,OK,16.9737,22.2452,0.390197,2.0521,0.00335,0.0094583,yes
UNKNOWN,XLOC_022391,XLOC_022391,"NM_001080794,NM_001080795,NM_001080796,NM_001080797,NM_011816",chr5:92052134-92137767,MockIFN,T1L-IFN,OK,44.8963,19.9101,-1.1731,-6.1375,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_021527,XLOC_021527,"NM_001080798,NM_133919",chr5:103692348-103855323,MockIFN,T1L-IFN,OK,8.44978,11.1923,0.40552,2.10353,0.00265,0.00771238,yes
UNKNOWN,XLOC_016110,XLOC_016110,"NM_001080820,NM_001276422,NM_001276423",chr2:172393750-172433757,MockIFN,T1L-IFN,OK,0.415703,0.218323,-0.929088,-2.10697,0.004,0.010951,yes
UNKNOWN,XLOC_021303,XLOC_021303,"NM_001080927,NM_001080928,NM_001277116,NM_009035",chr5:53532118-53657445,MockIFN,T1L-IFN,OK,53.8583,82.022,0.606842,3.2012,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_015140,XLOC_015140,"NM_001080968,NM_133852",chr2:32288252-32307921,MockIFN,T1L-IFN,OK,10.7651,21.1044,0.971183,4.9865,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_004698,XLOC_004698,"NM_001080969,NM_001290737",chr11:45945305-45955503,MockIFN,T1L-IFN,OK,9.95151,5.25883,-0.920175,-4.6188,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_024387,XLOC_024387,"NM_001080979,NM_011567",chr6:128224285-128300932,MockIFN,T1L-IFN,OK,7.59317,3.03983,-1.32071,-5.70053,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_010688,XLOC_010688,"NM_001080999,NM_001081000,NM_001195205",chr16:18248882-18289208,MockIFN,T1L-IFN,OK,7.99989,3.41434,-1.22838,-3.6945,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_021982,XLOC_021982,"NM_001081001,NM_009765",chr5:150522620-150570146,MockIFN,T1L-IFN,OK,3.66589,1.92946,-0.925963,-4.67501,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_014985,XLOC_014985,"NM_001081006,NM_001177630,NM_001177631,NM_029895,NM_178059",chr2:20289912-20810535,MockIFN,T1L-IFN,OK,1.65969,0.804462,-1.04482,-4.04214,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_026184,XLOC_026184,"NM_001081021,NM_028538",chr7:27905424-27979174,MockIFN,T1L-IFN,OK,2.40605,1.84026,-0.386757,-1.68468,0.0191,0.0432644,yes
UNKNOWN,XLOC_009222,XLOC_009222,"NM_001081039,NM_001128307,NM_001128308,NM_134074",chr14:121542038-121797879,MockIFN,T1L-IFN,OK,1.91651,3.03814,0.664708,3.19177,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_014493,XLOC_014493,"NM_001081041,NM_028454",chr19:6062820-6077571,MockIFN,T1L-IFN,OK,37.3685,51.4069,0.460139,2.13315,0.00285,0.00818025,yes
UNKNOWN,XLOC_006256,XLOC_006256,"NM_001081057,NM_001289510,NM_175336",chr12:110872609-110972396,MockIFN,T1L-IFN,OK,2.31877,0.999559,-1.214,-1.8765,0.01345,0.0318245,yes
UNKNOWN,XLOC_012210,XLOC_012210,"NM_001081071,NM_001177967,NM_001177968",chr17:73107984-73243366,MockIFN,T1L-IFN,OK,27.3386,14.3401,-0.930883,-4.84471,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_001118,XLOC_001118,"NM_001081081,NM_001113383",chr1:52163448-52233265,MockIFN,T1L-IFN,OK,93.0176,54.8506,-0.761996,-3.70185,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_021220,XLOC_021220,"NM_001081102,NM_001177884,NM_175231",chr5:33819377-33936258,MockIFN,T1L-IFN,OK,8.5823,19.6032,1.19165,5.25049,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_019816,XLOC_019816,"NM_001081155,NM_001256218,NM_029563",chr4:137664592-137729863,MockIFN,T1L-IFN,OK,6.99535,4.94483,-0.500474,-2.37327,0.0008,0.00260748,yes
UNKNOWN,XLOC_027689,XLOC_027689,"NM_001081164,NM_001256033",chr8:79639390-79711740,MockIFN,T1L-IFN,OK,36.8791,23.0757,-0.676428,-2.04887,0.0039,0.0107048,yes
UNKNOWN,XLOC_027021,XLOC_027021,"NM_001081238,NM_001289842,NM_001289843,NM_001289844,NM_001289845",chr7:122107261-122132946,MockIFN,T1L-IFN,OK,2.99063,1.50468,-0.990995,-3.40613,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_023321,XLOC_023321,"NM_001081266,NM_026744",chr6:83101515-83109932,MockIFN,T1L-IFN,OK,65.5045,98.0632,0.582119,2.73156,0.00015,0.000579177,yes
UNKNOWN,XLOC_021664,XLOC_021664,"NM_001081308,NM_001199685,NM_183306",chr5:117120128-117275178,MockIFN,T1L-IFN,OK,14.7621,10.0164,-0.559539,-2.81958,0.0001,0.000397895,yes
UNKNOWN,XLOC_018875,XLOC_018875,"NM_001081320,NM_028061",chr3:108195770-108200834,MockIFN,T1L-IFN,OK,2.70497,1.09914,-1.29924,-5.31318,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_022666,XLOC_022666,"NM_001081323,NM_001277867",chr5:124250958-124327972,MockIFN,T1L-IFN,OK,2.81415,0.973426,-1.53155,-6.97862,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_002184,XLOC_002184,"NM_001081347,NM_001252636,NM_001252637,NM_001252638",chr10:69208551-69291788,MockIFN,T1L-IFN,OK,1.83813,3.0057,0.709465,3.14602,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_020875,XLOC_020875,"NM_001081355,NM_001256380",chr4:143107390-143212709,MockIFN,T1L-IFN,OK,3.73757,2.08713,-0.84058,-3.99102,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_030744,XLOC_030744,"NM_001081356,NM_001290780,NM_001290781",chrX:71812471-71824706,MockIFN,T1L-IFN,OK,11.9754,7.60848,-0.654399,-3.35153,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_016274,XLOC_016274,"NM_001081364,NM_001128084",chr2:20847918-20970348,MockIFN,T1L-IFN,OK,11.5382,5.89604,-0.968598,-5.00866,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_028332,XLOC_028332,"NM_001081390,NM_001293772,NM_001293773,NM_001293774",chr8:61511428-61902694,MockIFN,T1L-IFN,OK,3.20813,5.96763,0.895427,4.27421,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_009429,XLOC_009429,"NM_001081396,NM_001167679",chr15:57912198-57970068,MockIFN,T1L-IFN,OK,10.114,15.0827,0.576537,2.94779,5.00E-05,0.00020697,yes
